id,log
17,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=çarşamba,saat=14,yer=anadolu yakası,kişi sayısı=3)', 'S: iste(mutfak)', 'K: tekrar_sor()', 'S: iste(mutfak)', 'K: tekrar_sor()', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,fiyat=orta)', 'S: teklif_et(restoran=meghna)', 'K: seç(restoran=meghna)', 'S: onaylandı(meghna)', 'K: veda_et()', 'S: veda_et()']"
18,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=doğu asya,kişi sayısı=3,fiyat=ucuz)', 'S: teklif_et(restoran=dojo noodle bar)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
19,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=2,gün=çarşamba,mutfak=fark etmez)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,fiyat=pahalı)', 'S: iste(saat)', 'K: bilgilendir(saat=20)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=stazione restaurant and coffee bar)', 'K: seç(restoran=taj tandoori)', 'S: onaylandı(taj tandoori)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02168735409,puan=4)', 'K: veda_et()', 'S: veda_et()']"
20,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=hint,fiyat=pahalı)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,kişi sayısı=1)', 'S: iste(gün)', 'K: bilgilendir(gün=çarşamba)', 'S: iste(saat)', 'K: bilgilendir(saat=fark etmez)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: seç(restoran=pipasha restaurant)', 'S: onaylandı(pipasha restaurant)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02123850278)', 'K: veda_et()', 'S: veda_et()']"
21,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=ingiliz,yer=avrupa yakası,fiyat=orta)', 'S: teklif_et(restoran=the copper kettle,restoran=saint johns chop house)', 'K: reddet()', 'S: veda_et()']"
22,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=fark etmez,yer=fark etmez,saat=15,kişi sayısı=4)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan,gün=fark etmez)', 'S: teklif_et(restoran=pizza hut city centre,restoran=pizza hut cherry hinton,restoran=stazione restaurant and coffee bar)', 'K: seç(restoran=pizza hut cherry hinton)', 'S: onaylandı(pizza hut cherry hinton)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02168448695,puan=3)', 'K: veda_et()', 'S: veda_et()']"
23,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=çarşamba,yer=anadolu yakası,kişi sayısı=3,mutfak=italyan,fiyat=pahalı)', 'S: iste(saat)', 'K: bilgilendir(saat=17)', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: tekrar_sor()', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: alternatif_sor()', 'S: teklif_et(restoran=caffe uno)', 'K: seç(restoran=caffe uno)', 'S: onaylandı(caffe uno)', 'K: veda_et()', 'S: veda_et()']"
24,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=avrupa,kişi sayısı=fark etmez,fiyat=pahalı)', 'S: teklif_et(restoran=eraina,restoran=city stop restaurant,restoran=cambridge lodge restaurant)', 'K: reddet()', 'S: veda_et()']"
25,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=16)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=akdeniz,kişi sayısı=1)', 'S: teklif_et(restoran=the gardenia,restoran=la mimosa,restoran=shiraz restaurant)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
26,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=3,saat=16,gün=fark etmez,fiyat=pahalı)', 'S: iste(mutfak)', 'K: tekrar_sor()', 'S: iste(mutfak)', 'K: tekrar_sor()', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,yer=fark etmez)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=ugly duckling)', 'K: alternatif_sor()', 'S: teklif_et(restoran=hakka,restoran=peking restaurant,restoran=the hotpot)', 'K: seç(restoran=peking restaurant)', 'S: onaylandı(peking restaurant)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02129091031,puan=4)', 'K: veda_et()', 'S: veda_et()']"
27,"['K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=perşembe,kişi sayısı=fark etmez)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=ingiliz,yer=anadolu yakası,saat=13)', 'S: teklif_et(restoran=restaurant one seven,restoran=the oak bistro,restoran=cotto)', 'K: seç(restoran=cotto)', 'S: onaylandı(cotto)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02166827209,puan=5)', 'K: veda_et()', 'S: veda_et()']"
28,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=4)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,fiyat=pahalı)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez,saat=fark etmez)', 'S: iste(gün)', 'K: bilgilendir(gün=pazar)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: alternatif_sor()', 'S: teklif_et(restoran=the golden curry,restoran=cocum,restoran=rice boat)', 'K: seç(restoran=the golden curry)', 'S: onaylandı(the golden curry)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02166062541)', 'K: veda_et()', 'S: veda_et()']"
29,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=20,yer=anadolu yakası,fiyat=orta)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=türk,kişi sayısı=1)', 'S: teklif_et(restoran=efes restaurant)', 'K: reddet()', 'S: veda_et()']"
30,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=3,saat=15)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,fiyat=pahalı,gün=cumartesi)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: reddet()', 'S: veda_et()']"
31,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=gastropub)', 'S: teklif_et(restoran=the cow pizza kitchen and bar,restoran=the slug and lettuce,restoran=royal standard)', 'K: reddet()', 'S: veda_et()']"
32,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=14,fiyat=pahalı,mutfak=fark etmez,kişi sayısı=1)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası)', 'S: iste(gün)', 'K: bilgilendir(gün=çarşamba)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=chiquito restaurant bar)', 'K: seç(restoran=the good luck çin food takeaway)', 'S: onaylandı(the good luck çin food takeaway)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02129685117,puan=4)', 'K: veda_et()', 'S: veda_et()']"
33,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cuma,fiyat=ucuz,saat=18,yer=avrupa yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=doğu asya,kişi sayısı=1)', 'S: teklif_et(restoran=dojo noodle bar,restoran=j restaurant)', 'K: seç(restoran=dojo noodle bar)', 'S: onaylandı(dojo noodle bar)', 'K: veda_et()', 'S: veda_et()']"
34,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazar,yer=avrupa yakası,fiyat=orta)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=avrupa,saat=18)', 'S: bilgilendir(işlem başarısız)', 'K: değiştir(saat=fark etmez)', 'S: bilgilendir(işlem başarısız)', 'K: değiştir(gün=fark etmez)', 'S: bilgilendir(işlem başarısız)', 'K: değiştir(mutfak=fark etmez)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=1)', 'S: teklif_et(restoran=restaurant alimentum,restoran=jinling noodle bar,restoran=the varsity restaurant)', 'K: alternatif_sor()', 'S: teklif_et(restoran=bloomsbury restaurant,restoran=lan hong house,restoran=the copper kettle)', 'K: seç(restoran=the copper kettle)', 'S: onaylandı(the copper kettle)', 'K: veda_et()', 'S: veda_et()']"
35,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=19,kişi sayısı=2,fiyat=pahalı,yer=avrupa yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez,gün=cumartesi)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=chiquito restaurant bar)', 'K: reddet()', 'S: veda_et()']"
36,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,gün=salı,saat=20)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=1)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=jinling noodle bar)', 'K: alternatif_sor()', 'S: teklif_et(restoran=ugly duckling,restoran=lan hong house,restoran=golden house)', 'K: seç(restoran=golden house)', 'S: onaylandı(golden house)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02121868261)', 'K: iste(puan)', 'S: bilgilendir(puan=4)', 'K: veda_et()', 'S: veda_et()']"
37,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=akdeniz,saat=13)', 'S: teklif_et(restoran=the gardenia,restoran=la mimosa,restoran=shiraz restaurant)', 'K: reddet()', 'S: veda_et()']"
38,"['K: selam_ver()', 'S: iste(amaç)', 'K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=18,yer=anadolu yakası,mutfak=ingiliz)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3,gün=çarşamba,fiyat=fark etmez)', 'S: teklif_et(restoran=restaurant one seven,restoran=the oak bistro,restoran=cotto)', 'K: seç(restoran=restaurant one seven)', 'S: onaylandı(restaurant one seven)', 'K: veda_et()', 'S: veda_et()']"
39,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=ucuz,mutfak=hint,yer=avrupa yakası)', 'S: teklif_et(restoran=royal spice)', 'K: seç(restoran=royal spice)', 'S: onaylandı(royal spice)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02123152351)', 'K: iste(puan)', 'S: bilgilendir(puan=4)', 'K: veda_et()', 'S: veda_et()']"
40,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=14)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=avrupa)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=2)', 'S: iste(gün)', 'K: bilgilendir(gün=fark etmez)', 'S: teklif_et(restoran=eraina,restoran=galleria,restoran=city stop restaurant)', 'K: reddet()', 'S: veda_et()']"
41,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,yer=avrupa yakası,saat=19,gün=cuma)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez,kişi sayısı=4)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=chiquito restaurant bar)', 'K: seç(restoran=yu garden)', 'S: onaylandı(yu garden)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02126482399,puan=4)', 'K: veda_et()', 'S: veda_et()']"
42,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=ucuz,mutfak=italyan,gün=fark etmez)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,saat=17)', 'S: teklif_et(restoran=pizza hut city centre,restoran=da vinci pizzeria,restoran=zizzi cambridge)', 'K: seç(restoran=zizzi cambridge)', 'S: onaylandı(zizzi cambridge)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02166594213,puan=3)', 'K: veda_et()', 'S: veda_et()']"
43,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=fark etmez,fiyat=pahalı)', 'S: teklif_et(restoran=hakka,restoran=sesame restaurant and bar)', 'K: seç(restoran=sesame restaurant and bar)', 'S: onaylandı(sesame restaurant and bar)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02162481869)', 'K: veda_et()', 'S: veda_et()']"
44,"['K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,kişi sayısı=3)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: iste(saat)', 'K: bilgilendir(saat=14)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=curry prince)', 'K: alternatif_sor()', 'S: teklif_et(restoran=tandoori palace,restoran=kohinoor,restoran=the golden curry)', 'K: seç(restoran=kohinoor)', 'S: onaylandı(kohinoor)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02162239302)', 'K: tekrar_sor()', 'S: bilgilendir(telefon_no=02162239302)', 'K: veda_et()', 'S: veda_et()']"
45,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası,kişi sayısı=fark etmez)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan,gün=fark etmez,saat=19)', 'S: teklif_et(restoran=pizza hut city centre,restoran=pizza hut cherry hinton,restoran=stazione restaurant and coffee bar)', 'K: tekrar_sor()', 'S: teklif_et(restoran=pizza hut city centre,restoran=pizza hut cherry hinton,restoran=stazione restaurant and coffee bar)', 'K: seç(restoran=pizza hut city centre)', 'S: onaylandı(pizza hut city centre)', 'K: veda_et()', 'S: veda_et()']"
46,"['K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası,gün=salı,fiyat=pahalı,kişi sayısı=2)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=deniz ürünleri,saat=17)', 'S: bilgilendir(işlem başarısız)', 'K: değiştir(kişi sayısı=fark etmez)', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
47,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=18,mutfak=hint)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,fiyat=fark etmez)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=4)', 'S: iste(gün)', 'K: tekrar_sor()', 'S: iste(gün)', 'K: bilgilendir(gün=pazar)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=the nirala)', 'K: alternatif_sor()', 'S: teklif_et(restoran=pipasha restaurant,restoran=royal spice,restoran=the gandhi)', 'K: seç(restoran=the gandhi)', 'S: onaylandı(the gandhi)', 'K: veda_et()', 'S: veda_et()']"
48,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi,mutfak=hint,fiyat=pahalı,kişi sayısı=2)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez,saat=14)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: alternatif_sor()', 'S: teklif_et(restoran=the golden curry,restoran=cocum,restoran=rice boat)', 'K: seç(restoran=cocum)', 'S: onaylandı(cocum)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02128974686,puan=5)', 'K: tekrar_sor()', 'S: bilgilendir(telefon_no=02128974686,puan=5)', 'K: veda_et()', 'S: veda_et()']"
49,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=gastropub)', 'S: teklif_et(restoran=the cow pizza kitchen and bar,restoran=the slug and lettuce,restoran=royal standard)', 'K: seç(restoran=the cow pizza kitchen and bar)', 'S: onaylandı(the cow pizza kitchen and bar)', 'K: veda_et()', 'S: veda_et()']"
50,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası,fiyat=pahalı,kişi sayısı=1,mutfak=çin)', 'S: iste(gün)', 'K: bilgilendir(gün=cumartesi,saat=fark etmez)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=ugly duckling)', 'K: seç(restoran=the good luck çin food takeaway)', 'S: onaylandı(the good luck çin food takeaway)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02129685117,puan=4)', 'K: veda_et()', 'S: veda_et()']"
51,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=ucuz)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=portekiz)', 'S: teklif_et(restoran=nandos,restoran=nandos city centre)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
52,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=15,mutfak=hint,fiyat=pahalı,kişi sayısı=4)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: iste(gün)', 'K: bilgilendir(gün=perşembe)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: seç(restoran=taj tandoori)', 'S: onaylandı(taj tandoori)', 'K: veda_et()', 'S: veda_et()']"
53,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=ucuz,kişi sayısı=3,mutfak=hint)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,saat=17)', 'S: teklif_et(restoran=kohinoor,restoran=mahal of cambridge)', 'K: seç(restoran=kohinoor)', 'S: onaylandı(kohinoor)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02162239302,puan=4)', 'K: veda_et()', 'S: veda_et()']"
54,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,kişi sayısı=3)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,saat=15)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=the nirala)', 'K: alternatif_sor()', 'S: teklif_et(restoran=pipasha restaurant,restoran=royal spice,restoran=saffron brasserie)', 'K: seç(restoran=pipasha restaurant)', 'S: onaylandı(pipasha restaurant)', 'K: veda_et()', 'S: veda_et()']"
55,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=hint)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,kişi sayısı=3)', 'S: iste(gün)', 'K: bilgilendir(gün=çarşamba)', 'S: iste(saat)', 'K: bilgilendir(saat=13)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=the nirala)', 'K: alternatif_sor()', 'S: teklif_et(restoran=pipasha restaurant,restoran=royal spice,restoran=the gandhi)', 'K: reddet()', 'S: veda_et()']"
56,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=hint,saat=15,yer=anadolu yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=4)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=curry prince)', 'K: alternatif_sor()', 'S: teklif_et(restoran=tandoori palace,restoran=kohinoor,restoran=the golden curry)', 'K: seç(restoran=the golden curry)', 'S: onaylandı(the golden curry)', 'K: veda_et()', 'S: veda_et()']"
57,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=türk,saat=fark etmez)', 'S: teklif_et(restoran=anatolia,restoran=efes restaurant)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
58,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası,kişi sayısı=4,mutfak=fark etmez,saat=18)', 'S: iste(gün)', 'K: bilgilendir(gün=pazar,fiyat=ucuz)', 'S: teklif_et(restoran=the missing sock,restoran=ask restaurant,restoran=thanh binh)', 'K: reddet()', 'S: veda_et()']"
59,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=4,fiyat=orta,gün=pazartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=ingiliz,saat=13)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası)', 'S: teklif_et(restoran=saint johns chop house)', 'K: seç(restoran=saint johns chop house)', 'S: onaylandı(saint johns chop house)', 'K: veda_et()', 'S: veda_et()']"
60,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi,fiyat=pahalı,kişi sayısı=3)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: iste(saat)', 'K: bilgilendir(saat=17)', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: seç(restoran=frankie and bennys)', 'S: onaylandı(frankie and bennys)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02166666685)', 'K: veda_et()', 'S: veda_et()']"
61,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3,gün=cumartesi)', 'S: iste(saat)', 'K: bilgilendir(saat=20)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: tekrar_sor()', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: alternatif_sor()', 'S: teklif_et(restoran=saffron brasserie,restoran=curry queen,restoran=sitar tandoori)', 'K: seç(restoran=saffron brasserie)', 'S: onaylandı(saffron brasserie)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02121788432)', 'K: tekrar_sor()', 'S: bilgilendir(telefon_no=02121788432)', 'K: veda_et()', 'S: veda_et()']"
62,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası,saat=20,fiyat=fark etmez)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=akdeniz,kişi sayısı=2)', 'S: teklif_et(restoran=the gardenia,restoran=la mimosa,restoran=shiraz restaurant)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=shiraz restaurant)', 'S: onaylandı(shiraz restaurant)', 'K: tekrar_sor()', 'S: onaylandı(shiraz restaurant)', 'K: veda_et()', 'S: veda_et()']"
63,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cuma,mutfak=ingiliz,saat=17,yer=anadolu yakası,kişi sayısı=1)', 'S: teklif_et(restoran=restaurant one seven,restoran=the oak bistro,restoran=cotto)', 'K: reddet()', 'S: veda_et()']"
64,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=16,fiyat=pahalı,yer=fark etmez,gün=cuma)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,kişi sayısı=3)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: alternatif_sor()', 'S: teklif_et(restoran=the golden curry,restoran=cocum,restoran=maharajah tandoori restaurant)', 'K: reddet()', 'S: veda_et()']"
65,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=3,yer=fark etmez)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,gün=fark etmez,saat=17)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=charlie chan)', 'K: seç(restoran=charlie chan)', 'S: onaylandı(charlie chan)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02166078163)', 'K: veda_et()', 'S: veda_et()']"
66,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=3,mutfak=gastropub)', 'S: teklif_et(restoran=the slug and lettuce,restoran=royal standard)', 'K: reddet()', 'S: veda_et()']"
67,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,saat=19,kişi sayısı=fark etmez,yer=avrupa yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez,gün=cuma)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=chiquito restaurant bar)', 'K: seç(restoran=chiquito restaurant bar)', 'S: onaylandı(chiquito restaurant bar)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02128841600,puan=4)', 'K: veda_et()', 'S: veda_et()']"
68,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=4)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,fiyat=pahalı)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,gün=pazar)', 'S: iste(saat)', 'K: bilgilendir(saat=fark etmez)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: alternatif_sor()', 'S: teklif_et(restoran=the golden curry,restoran=maharajah tandoori restaurant,restoran=india house)', 'K: seç(restoran=maharajah tandoori restaurant)', 'S: onaylandı(maharajah tandoori restaurant)', 'K: veda_et()', 'S: veda_et()']"
69,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=fark etmez,gün=perşembe)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=ispanyol,yer=anadolu yakası)', 'S: teklif_et(restoran=la tasca,restoran=la raza)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
